GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
CPNE8,144402,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.39,,9626627
CPNE8,144402,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.39,,11305809|1585935|17984431|3626302|6760236|6897822
CPNE9,151835,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.51,,9626627
CPNE9,151835,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.11,,36513242
CPR11A,32198,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.34,,36513242
CPR47EC,36191,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.09,,36513242
CPR47EG,36196,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CPR49AF,36352,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CPR60D,246492,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CPR65AX1,5740751,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CPR67FA1,39223,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CPR67FA2,39224,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CPR78CC,40355,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.34,,36513242
CPS1,1373,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.37,,36513242
CPSF4,10898,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.89,,36513242
CPT1B,1375,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.24,,36513242
CPXM1,56265,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.71,,36513242
CPXM2,119587,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.08,,11305809|1585935|17984431|3626302|6760236|6897822
CPZ,8532,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.89,,11305809|1585935|17984431|3626302|6760236|6897822
CR1L,1379,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.82,,36513242
CR2,1380,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.85,,36513242
CRABP1,1381,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.88,,11305809|1585935|17984431|3626302|6760236|6897822
CRABP2,1382,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
CRACD,57482,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.96,,36513242
CRB3,92359,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.87,,36513242
CRCP,27297,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
CREB1,1385,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.73,,36513242
CREB3,10488,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.01,,11305809|1585935|17984431|3626302|6760236|6897822
CREB3L1,90993,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.99,,11305809|1585935|17984431|3626302|6760236|6897822
CREB3L1,90993,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.71,,36513242
CREB3L3,84699,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.60,,36513242
CREB5,9586,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
CREBBP,1387,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.43,,11305809|1585935|17984431|3626302|6760236|6897822
CREBL2,1389,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.77,,36513242
CREG1,8804,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.43,,36513242
CREG2,200407,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.19,,11305809|1585935|17984431|3626302|6760236|6897822
CRELD2,79174,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
CRG-1,43900,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
CRIM1,51232,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.51,,36513242
CRIP2,1397,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.45,,36513242
CRISP1,167,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.51,,9626627
CRISP2,7180,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.52,,9626627
CRISPLD1,83690,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.17,,11305809|1585935|17984431|3626302|6760236|6897822
CRISPLD2,83716,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.67,,11305809|1585935|17984431|3626302|6760236|6897822
CRLF1,9244,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.91,,11305809|1585935|17984431|3626302|6760236|6897822
CRLF2,64109,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.86,,36513242
CRLS1,54675,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.95,,11305809|1585935|17984431|3626302|6760236|6897822
CRMP1,1400,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
CROT,54677,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.37,,36513242
CRP,1401,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,7.56,,9626627
CRP,1401,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,7.56,,11305809|1585935|17984431|3626302|6760236|6897822
CRP,1401,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.96,,36513242
CRTAP,10491,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.96,,9626627
CRTAP,10491,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
CRTC1,23373,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.95,,36513242
CRYAA,1409,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.09,,9626627
CRYAB,1410,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,7.96,,9626627
CRYAB,1410,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,7.96,,11305809|1585935|17984431|3626302|6760236|6897822
CRYAB,1410,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.09,,36513242
CRYBA1,1411,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.36,,9626627
CRYBA2,1412,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.52,,9626627
CRYBG3,131544,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.08,,11305809|1585935|17984431|3626302|6760236|6897822
CRYGC,1420,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.66,,9626627
CRYL1,51084,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.46,,36513242
CRYZ,1429,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
CS,1431,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.23,,36513242
CSAD,51380,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.45,,36513242
CSDC2,27254,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.79,,36513242
CSE1L,1434,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.79,,11305809|1585935|17984431|3626302|6760236|6897822
CSF1,1435,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.42,,11305809|1585935|17984431|3626302|6760236|6897822
CSF1,1435,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.14,,36513242
CSF1R,1436,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.51,,11305809|1585935|17984431|3626302|6760236|6897822
CSF2,1437,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.18,,11305809|1585935|17984431|3626302|6760236|6897822
CSF2,1437,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.89,,36513242
CSF2RB,1439,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.54,,36513242
CSF3,1440,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.10,,36513242
CSF3R,1441,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.88,,11305809|1585935|17984431|3626302|6760236|6897822
CSGALNACT1,55790,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.91,,11305809|1585935|17984431|3626302|6760236|6897822
CSGALNACT1,55790,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
CSK,1445,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.75,,11305809|1585935|17984431|3626302|6760236|6897822
CSMD1,64478,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.90,,36513242
CSMD2,114784,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.34,,11305809|1585935|17984431|3626302|6760236|6897822
CSNK1A1L,122011,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.93,,9626627
CSNK1G1,53944,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
CSPG4,1464,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
CSPG5,10675,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,5.40,,6897822
CSRNP1,64651,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.65,,11305809|1585935|17984431|3626302|6760236|6897822
CSRNP1,64651,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
CSRNP2,81566,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.04,,11305809|1585935|17984431|3626302|6760236|6897822
CSRP2,1466,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
CST6,1474,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.87,,11305809|1585935|17984431|3626302|6760236|6897822
CST6,1474,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
CST9L,128821,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.09,,9626627
CSTB,1476,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.39,,36513242
CT55,54967,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.19,,9626627
CTAG2,30848,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.25,,9626627
CTAGE7P,119437,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.59,,9626627
CTBS,1486,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
CTC1,80169,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.84,,36513242
CTDP1,9150,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.32,,9626627
CTF1,1489,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
CTH,1491,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.07,,36513242
CTHRC1,115908,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.49,,9626627
CTHRC1,115908,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.49,,11305809|1585935|17984431|3626302|6760236|6897822
CTNNA1,1495,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.70,,11305809|1585935|17984431|3626302|6760236|6897822
CTNNA2,1496,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.01,,11305809|1585935|17984431|3626302|6760236|6897822
CTNNA2,1496,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.73,,36513242
CTNNAL1,8727,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.47,,36513242
CTNNB1,1499,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,2.93,,11305809|1585935|17984431|3626302|6760236|6897822
CTNNB1,1499,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.63,,36513242
CTNND1,1500,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
CTNS,1497,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.73,,36513242
CTPS2,56474,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
CTR1B,40989,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.92,,36513242
CTSB,1508,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.29,,11305809|1585935|17984431|3626302|6760236|6897822
CTSB,1508,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.00,,36513242
CTSC,1075,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.24,,36513242
CTSH,1512,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
CTSK,1513,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.49,,11305809|1585935|17984431|3626302|6760236|6897822
CTSK,1513,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.21,,36513242
CTSL,1514,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.40,,11305809|1585935|17984431|3626302|6760236|6897822
CTSL,1514,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.12,,36513242
CTSS,1520,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.65,,9626627
CTSV,1515,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.07,,11305809|1585935|17984431|3626302|6760236|6897822
CTTN,2017,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
CTTNBP2NL,55917,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
CTU2,348180,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.24,,11305809|1585935|17984431|3626302|6760236|6897822
CUL1,8454,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
CUL3,8452,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.82,,11305809|1585935|17984431|3626302|6760236|6897822
CUL4A,8451,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.01,,9626627
CUL5,8065,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.21,,9626627
CUTAL,77996,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.11,,36513242
CUTC,51076,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.75,,36513242
CUX1,1523,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.49,,36513242
CUX2,23316,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
CX3CL1,6376,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.67,,9626627
CX3CL1,6376,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.27,,36513242
CXADR,1525,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.76,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL1,2919,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.04,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL1,2919,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.74,,36513242
CXCL10,3627,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.84,,36513242
CXCL11,6373,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.71,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL11,6373,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.43,,36513242
CXCL12,6387,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.35,,9626627
CXCL12,6387,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.94,,36513242
CXCL13,10563,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.84,,9626627
CXCL14,9547,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.59,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL16,58191,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.49,,36513242
CXCL17,284340,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.23,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL17,284340,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.96,,36513242
CXCL2,2920,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.09,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL2,2920,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.80,,36513242
CXCL3,2921,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.59,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL6,6372,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.11,,9626627
CXCL8,3576,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,"24,25-Dihydroxyvitamin D 3",9.17,,11305809
CXCL8,3576,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.17,,9626627
CXCL8,3576,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.17,,11305809|1585935|17984431|3626302|6760236|6897822
CXCL8,3576,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.30,,36513242
CXCR4,7852,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.30,,11305809|1585935|17984431|3626302|6760236|6897822
CXCR4,7852,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.01,,36513242
CXCR5,643,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.68,,36513242
CXCR6,10663,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.30,,9626627
CXORF58,254158,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.25,,9626627
CXXC1,30827,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.84,,36513242
CXXC4,80319,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.94,,36513242
CYB561,1534,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
CYB561D1,284613,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.18,,11305809|1585935|17984431|3626302|6760236|6897822
CYB561D2,11068,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.13,,11305809|1585935|17984431|3626302|6760236|6897822
CYB5A,1528,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,4.81,,6897822
CYB5D1,124637,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.93,,36513242
CYB5D2,124936,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.90,,36513242
CYB5R2,51700,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.05,,11305809|1585935|17984431|3626302|6760236|6897822
CYB5R2,51700,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
CYB5R4,51167,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.16,,11305809|1585935|17984431|3626302|6760236|6897822
CYBA,1535,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.39,,11305809|1585935|17984431|3626302|6760236|6897822
CYBA,1535,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.11,,36513242
CYBB,1536,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.28,,11305809|1585935|17984431|3626302|6760236|6897822
CYBB,1536,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.99,,36513242
CYC,40162,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.97,,9626627
CYCS,54205,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,11.20,,9626627
CYCS,54205,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,11.20,,6897822
CYCS,54205,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,11.20,,11305809|1585935|17984431|3626302|6760236|6897822
CYCS,54205,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.68,,36513242
CYFIP1,23191,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.11,,9626627
CYFIP2,26999,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.47,,36513242
